category,company,funds_against,funds_else,funds_for,id,link,outcome,proposal,year
gov,Service Corporation International,"[349, 362, 362, 366, 19, 391, 404, 314]",[],"[84, 85, 72, 71, 49, 148, 45, 148, 48, 148, 45, 36, 74]",3502,,-,Require Independent Board Chairman,2018
gov,Shinsei Bank .,"[364, 8, 218, 212, 140, 303, 157, 98, 207, 382]",[],[],3503,,-,Approve Equity Compensation Plan,2018
gov,Simon Property Group,"[278, 275, 277, 231, 267, 268, 368, 365, 364, 357, 403, 376, 344, 366, 274, 345, 34, 84, 72, 71, 401, 80, 79, 47, 47, 80, 79, 45, 46, 38, 303, 39, 45, 139, 36, 82, 191, 233, 97, 207, 196, 172, 19, 391, 404, 397, 314]",[],[],3504,,-,Eliminate or Restrict Severance Agreements (Change-in-Control),2018
gov,SNC-Lavalin Group,"[364, 217, 140, 303, 161, 157, 191, 207]",[],[],3505,,-,SP 1: Comparator Groups for Executive Compensation,2018
gov,Southwest Airlines,"[278, 275, 277, 267, 268, 368, 364, 377, 376, 375, 370, 366, 274, 345, 84, 72, 78, 71, 79, 47, 47, 15, 79, 45, 46, 305, 38, 303, 45, 139, 241, 36, 82, 97, 196, 61, 86, 30, 391, 404, 422, 397, 318, 314]",[],[],3506,https://www.sec.gov/Archives/edgar/data/92380/000119312518109051/d500978ddef14a.htm,-,Provide Right to Act by Written Consent,2018
gov,Southwest Airlines,"[391, 404, 422, 397, 318, 314]",[],"[278, 275, 277, 267, 268, 368, 364, 377, 376, 375, 370, 366, 274, 345, 84, 72, 78, 71, 79, 47, 47, 15, 79, 45, 46, 305, 38, 303, 45, 139, 241, 36, 82, 97, 196, 61, 86, 30]",3507,https://www.sec.gov/Archives/edgar/data/92380/000119312518109051/d500978ddef14a.htm,37.26,Require Independent Board Chairman,2018
gov,Stericycle,"[364, 376, 362, 366, 274, 391, 404, 314]",[],"[84, 85, 71, 79, 47, 47, 79, 45, 303, 45, 139, 36, 82, 97, 196, 30]",3508,,-,Pro-rata Vesting of Equity Awards,2018
gov,Sysco,"[364, 376, 372, 344, 361, 366, 274, 391, 404, 397, 314]",[],"[84, 85, 83, 44, 72, 78, 71, 79, 47, 47, 79, 45, 253, 46, 303, 45, 139, 36, 82, 74, 191, 26, 97, 207, 196]",3509,,-,Limit Accelerated Vesting of Equity Awards Upon a Change in Control,2018
gov,T-Mobile US,"[271, 275, 267, 229, 268, 225, 364, 376, 372, 285, 366, 345, 84, 148, 79, 15, 79, 45, 148, 148, 305, 45, 36, 207, 86, 60, 19, 391, 404, 422, 318, 293, 314]",[],"[240, 240, 240]",3510,,-,Pro-rata Vesting of Equity Awards,2018
gov,Target,"[278, 275, 277, 269, 267, 284, 268, 368, 331, 364, 377, 403, 376, 344, 374, 366, 274, 345, 84, 85, 83, 44, 72, 71, 247, 80, 79, 47, 47, 80, 236, 79, 45, 303, 45, 139, 36, 25, 82, 191, 97, 207, 196, 86, 59, 391, 404, 314, 96]",[],[],3511,https://www.sec.gov/Archives/edgar/data/27419/000130817918000237/ltgt2018_def14a.htm,28.2,Require Independent Board Chairman,2018
gov,Taubman Centers,"[365, 362, 362, 366, 19, 391]","[365, 362, 362, 366, 84, 85, 83, 72, 50, 71, 49, 401, 148, 148, 48, 148, 39, 36, 77, 233, 172, 19, 391]","[84, 85, 83, 72, 50, 71, 49, 401, 148, 148, 48, 148, 39, 36, 77, 233, 172]",3512,,-,Approve Recapitalization Plan to Eliminate Series B Non-Participating Convertible Preferred Stock,2018
gov,Telephone and Data Systems,"[281, 402, 275, 277, 267, 268, 368, 263, 403, 362, 362, 366]",[],"[84, 85, 83, 44, 50, 71, 75, 148, 89, 148, 48, 148, 36, 77, 75, 75, 60, 391, 404]",3513,,-,Approve Recapitalization Plan for all Stock to Have One-vote per Share,2018
gov,Tenet Healthcare,"[271, 269, 284, 229, 225, 331, 362, 285, 366, 72, 50, 71, 49, 148, 148, 48, 148, 36, 77, 66, 391, 404]",[],[],3514,https://www.sec.gov/Archives/edgar/data/70318/000119312518103367/d448827ddef14a.htm,19.19,Require Independent Board Chairman,2018
gov,Tesla,"[391, 404, 422, 293]",[],"[276, 270, 282, 394, 148, 79, 90, 90, 79, 43, 45, 90, 148, 43, 148, 43, 45, 36, 240, 191, 240, 207, 240]",3515,,-,Require Independent Board Chairman,2018
gov,Textron,"[364, 376, 370, 362, 366, 274, 84, 85, 72, 56, 71, 79, 47, 47, 79, 91, 45, 303, 45, 139, 36, 82, 97, 207, 196, 86, 30, 391, 404, 422, 318]",[],[],3516,,-,Provide Right to Act by Written Consent,2018
gov,The Allstate,"[402, 278, 275, 277, 269, 267, 284, 268, 368, 331, 364, 403, 376, 372, 374, 366, 274, 345, 84, 85, 72, 246, 71, 79, 47, 47, 15, 150, 79, 45, 253, 46, 305, 303, 45, 139, 36, 82, 74, 42, 191, 233, 97, 207, 196, 28, 19, 391, 404, 232, 397, 314, 96]",[],[],3517,https://www.sec.gov/Archives/edgar/data/899051/000120677418000988/allstate3288151-def14a.htm,0.0,Require Independent Board Chairman,2018
gov,The Bank of New York Mellon,"[269, 284, 331, 364, 376, 344, 366, 274, 41, 84, 72, 78, 40, 71, 79, 47, 47, 150, 79, 45, 253, 38, 303, 45, 139, 36, 82, 191, 97, 207, 196, 28, 391, 404, 314, 96]",[],[233],3518,,-,Provide Right to Act by Written Consent,2018
gov,The Boeing,"[278, 275, 269, 267, 284, 268, 368, 331, 364, 403, 376, 374, 366, 274, 345, 84, 72, 245, 78, 56, 246, 71, 79, 15, 79, 91, 45, 46, 305, 38, 303, 45, 139, 241, 36, 82, 191, 97, 207, 196, 30, 391, 404, 232, 422, 397, 318, 293, 314]",[],[],3519,https://www.sec.gov/Archives/edgar/data/12927/000119312518085720/d529634ddef14a.htm,24.92,Require Independent Board Chairman,2018
gov,The Interpublic Group of Companies,"[281, 402, 278, 275, 277, 279, 267, 268, 368, 340, 263, 316, 364, 403, 376, 344, 362, 362, 366, 274, 345, 391, 404, 96]",[],"[84, 85, 83, 71, 80, 79, 47, 47, 80, 79, 45, 303, 45, 139, 36, 25, 82, 97, 207, 196]",3520,,-,Require Independent Board Chairman,2018
gov,The Kroger,"[281, 402, 273, 278, 275, 277, 279, 267, 268, 263, 316, 364, 354, 377, 376, 344, 366, 274, 345, 84, 85, 72, 78, 71, 79, 47, 47, 236, 79, 45, 303, 45, 139, 36, 82, 26, 97, 196, 86, 59, 391, 404, 96]",[],[],3521,https://www.sec.gov/Archives/edgar/data/56873/000119312518163508/d457260ddef14a.htm,27.06,Require Independent Board Chairman,2018
gov,The Manitowoc Company,[],[],"[362, 366, 358, 148, 148, 148, 36, 77, 391]",3522,,-,Adopt Simple Majority Vote,2018
gov,Tosho,[382],[],[],3523,,-,Amend articles to establish advisory nomination committee and advisory compensation committee,2018
gov,Travelcenters of America,[],[],"[36, 77]",3524,,-,Declassify the Board of Directors,2018
gov,Twenty-First Century Fox,[],[],"[364, 376, 366, 274, 84, 72, 78, 71, 79, 47, 47, 79, 45, 46, 303, 45, 139, 36, 25, 82, 240, 240, 97, 207, 196, 240, 391, 404, 397, 314]",3525,,-,Approve Recapitalization Plan for all Stock to Have One-vote per Share,2018
gov,Union Pacific,"[276, 278, 270, 279, 282, 269, 284, 222, 316, 331, 364, 228, 403, 376, 394, 344, 366, 274, 84, 72, 245, 78, 246, 71, 247, 79, 47, 47, 15, 150, 79, 45, 46, 305, 38, 303, 45, 139, 36, 82, 191, 97, 207, 196, 61, 30, 391, 404, 422, 17, 397, 318, 293, 314]",[],[],3526,https://www.sec.gov/Archives/edgar/data/100885/000114036118015459/bp04137x1_def14a.htm,25.56,Require Independent Board Chairman,2018
gov,United Natural Foods,"[362, 366, 72, 50, 71, 148, 148, 48, 148, 36, 77, 391, 314]",[],[],3527,,-,6 Submit Severance Agreement (Change-in-Control) to Shareholder Vote,2018
gov,United Parcel Service,[],[],"[226, 364, 376, 372, 344, 366, 274, 84, 72, 71, 79, 47, 47, 15, 150, 79, 45, 253, 46, 305, 38, 303, 45, 139, 36, 82, 74, 191, 97, 207, 196, 61, 30, 19, 391, 404, 17, 397, 318, 293, 314, 96]",3528,https://www.sec.gov/Archives/edgar/data/1090727/000120677418000849/ups3287141-def14a.htm,27.74,Approve Recapitalization Plan for all Stock to Have One-vote per Share,2018
gov,United Parcel Service,"[226, 364, 376, 372, 344, 366, 274, 84, 72, 71, 79, 47, 47, 15, 150, 79, 45, 253, 46, 305, 38, 303, 45, 139, 36, 82, 74, 191, 97, 207, 196, 61, 30, 19, 391, 404, 17, 397, 318, 293, 314, 96]",[],[],3529,https://www.sec.gov/Archives/edgar/data/1090727/000120677418000849/ups3287141-def14a.htm,-,Assess Feasibility of Including Sustainability as a Performance Measure for Senior Executive Compensation,2018
gov,United Rentals,"[269, 284, 368, 331, 364, 228, 377, 376, 344, 362, 362, 366, 274, 84, 72, 71, 79, 15, 79, 45, 46, 305, 303, 45, 139, 36, 82, 97, 207, 30, 391, 272, 404, 232, 397, 293, 314]",[],[246],3530,,-,Provide Right to Act by Written Consent,2018
gov,Utah Medical Products,[],[],"[362, 366, 328, 148, 148, 148, 36, 77, 391]",3531,,-,Require a Majority Vote for the Election of Directors,2018
gov,Verizon Communications,"[281, 278, 279, 269, 284, 368, 340, 263, 316, 331, 364, 376, 372, 361, 366, 274, 84, 32, 192, 72, 71, 80, 79, 47, 47, 80, 15, 79, 45, 305, 38, 303, 45, 139, 36, 77, 82, 191, 97, 207, 196, 60, 391, 404, 17, 290, 314, 96]",[],[],3532,https://www.sec.gov/Archives/edgar/data/732712/000119312518087697/d444132ddef14a.htm,35.39,Assess Feasibility of Cyber Security and Data Privacy as a Performance Measure for Senior Executive Compensation,2018
gov,Verizon Communications,"[281, 278, 279, 269, 284, 368, 340, 263, 316, 331, 364, 376, 372, 361, 366, 274, 84, 32, 192, 72, 71, 80, 79, 47, 47, 80, 15, 79, 45, 305, 38, 303, 45, 139, 36, 77, 82, 191, 97, 207, 196, 60, 391, 404, 17, 290, 314, 96]",[],[],3533,https://www.sec.gov/Archives/edgar/data/732712/000119312518087697/d444132ddef14a.htm,47.62,Require Independent Board Chairman,2018
gov,Vista Outdoor,[],[],"[362, 362, 366, 84, 85, 72, 52, 71, 37, 148, 45, 148, 48, 148, 45, 241, 36, 51, 391, 404]",3534,,-,Declassify the Board of Directors,2018
gov,Walmart,"[391, 404, 314, 96]",[],"[278, 275, 277, 269, 267, 284, 268, 368, 331, 364, 377, 376, 372, 344, 370, 366, 274, 84, 44, 72, 71, 79, 47, 47, 15, 150, 236, 79, 45, 253, 305, 38, 303, 45, 139, 36, 82, 191, 26, 97, 207, 196, 59]",3535,,-,Require Independent Board Chairman,2018
gov,Waste Management,"[269, 284, 331, 364, 403, 376, 372, 374, 366, 274, 84, 85, 72, 71, 79, 150, 79, 45, 253, 46, 303, 45, 139, 36, 82, 74, 191, 97, 196, 30, 19, 391, 404, 397, 293, 314, 96]",[],[241],3536,,-,Pro-rata Vesting of Equity Awards,2018
gov,Wells Fargo,"[281, 277, 269, 284, 283, 368, 263, 331, 364, 376, 344, 366, 274, 72, 40, 71, 79, 47, 152, 47, 152, 79, 45, 152, 38, 45, 139, 36, 82, 74, 191, 233, 97, 207, 196, 28, 303, 391, 404, 17, 318, 314, 96]",[],[],3537,,-,Reform Executive Compensation Policy with Social Responsibility,2018
gov,Wells Fargo,"[281, 277, 269, 284, 283, 368, 263, 331, 364, 376, 344, 366, 274, 38, 72, 40, 71, 79, 47, 152, 47, 152, 79, 45, 152, 45, 139, 36, 82, 74, 191, 97, 207, 196, 28, 303, 391, 404, 17, 318, 314, 96]",[],[233],3538,,-,Report on Incentive-Based Compensation and Risks of Material Losses,2018
gov,Westell Technologies,[],[],[391],3539,,-,Approve recapitalization plan for all stock to have one-vote per share,2018
gov,Whitestone Reit,[],"[52, 75, 37, 148, 148, 48, 148, 36, 77, 75, 51, 75, 391]","[52, 75, 37, 148, 148, 48, 148, 36, 77, 75, 51, 75, 391]",3540,,-,Declassify the Board of Directors,2018
gov,Windstream,"[391, 290]",[],"[362, 366, 148, 148, 148, 36, 77, 191]",3541,,-,Provide Right to Act by Written Consent,2018
gov,1-800-Flowers.com,[],[],"[362, 366, 77, 36, 148, 7, 395]",3542,,-,Approve Recapitalization Plan for all Stock to Have One-vote per Share,2019
gov,Abbott Laboratories,"[274, 273, 269, 284, 349, 364, 331, 344, 372, 366, 65, 72, 80, 71, 82, 196, 36, 79, 38, 46, 45, 139, 84, 191, 207, 97, 94, 29, 391, 298, 404, 395, 309, 318, 384, 314, 95]",[],[],3543,https://www.sec.gov/Archives/edgar/data/1800/000104746919001316/a2237648zdef14a.htm,19.86,4 Require Independent Board Chairman,2019
gov,Abbvie,"[278, 274, 273, 275, 269, 267, 284, 268, 256, 226, 364, 331, 403, 332, 259, 368, 344, 366, 345, 391, 404, 395, 384, 293, 314, 95]","[72, 80, 71, 53, 82, 78, 196, 36, 79, 46, 47, 45, 80, 139, 84, 191, 207, 97, 29]",[],3544,https://www.sec.gov/Archives/edgar/data/1551152/000104746919001544/a2238040zdef14a.htm,37.27,7 Require Independent Board Chairman,2019
gov,Abbvie,"[278, 274, 273, 275, 269, 267, 284, 268, 256, 226, 364, 331, 403, 332, 259, 368, 344, 366, 345, 72, 80, 71, 53, 82, 78, 196, 36, 79, 46, 47, 45, 80, 139, 84, 191, 207, 97, 29, 391, 404, 395, 384, 293, 314, 95]",[],[],3545,https://www.sec.gov/Archives/edgar/data/1551152/000104746919001544/a2238040zdef14a.htm,24.71,Report on Integrating Risks Related to Drug Pricing into Senior Executive Compensation,2019
gov,Advance Auto Parts,"[274, 364, 372, 362, 366, 72, 71, 82, 36, 79, 46, 47, 45, 139, 84, 85, 25, 207, 97, 59, 20, 391, 272, 404, 395, 384, 390, 293, 314]",[],[],3546,,-,Provide Right to Act by Written Consent,2019
gov,Advaxis,[],[],"[395, 314]",3547,,-,Require a majority vote for the election of directors,2019
gov,Alarm.com Holdings,[],[],"[362, 366, 72, 51, 77, 36, 48, 148, 52, 37, 89, 64, 94, 20, 7, 272, 395, 421, 399, 384]",3548,,-,4 Adopt Simple Majority Vote,2019
gov,Alcoa,"[362, 362, 366, 86, 36, 45, 148, 139, 84, 86, 67, 272, 404, 395, 334, 384, 390, 290, 314]",[],[],3549,,-,4 Provide Right to Act by Written Consent,2019
gov,Alimentation Couche-Tard,"[273, 364, 344, 157, 196, 140, 161, 207, 201, 301, 384]",[],[],3550,,-,SP 1: Advisory Vote to Ratify The Five Highest Paid Executive Officers' Compensation,2019
gov,Allergan,"[277, 274, 273, 269, 284, 349, 364, 331, 344, 366, 58, 72, 71, 82, 196, 79, 47, 139, 84, 191, 207, 97, 29, 20, 391, 404, 395, 334, 384, 314]",[],[],3551,,-,6 Require Independent Board Chairman,2019
gov,Alphabet,"[278, 261, 274, 273, 275, 270, 282, 269, 267, 276, 284, 268, 364, 331, 403, 394, 368, 344, 341, 366, 345, 391, 404, 395, 309, 318, 384, 314, 95]",[],"[72, 74, 71, 82, 74, 196, 36, 79, 43, 38, 46, 45, 81, 139, 84, 191, 35, 207, 89, 97, 90, 94]",3552,https://www.sec.gov/Archives/edgar/data/1652044/000130817919000205/lgoog2019_def14a.htm,6.8,12 Adopt Simple Majority Vote,2019
gov,Alphabet,[],[],"[278, 261, 274, 273, 275, 270, 282, 269, 267, 276, 284, 268, 364, 331, 403, 394, 368, 344, 341, 366, 345, 72, 74, 71, 82, 74, 196, 36, 79, 43, 38, 46, 45, 81, 139, 84, 191, 35, 207, 89, 97, 90, 94, 391, 404, 395, 309, 318, 384, 314, 95]",3553,https://www.sec.gov/Archives/edgar/data/1652044/000130817919000205/lgoog2019_def14a.htm,24.65,Adopt Compensation Clawback Policy,2019
gov,Alphabet,[],[],"[278, 261, 274, 273, 275, 270, 282, 269, 267, 276, 284, 268, 364, 331, 403, 394, 368, 344, 341, 366, 345, 72, 74, 71, 82, 74, 196, 36, 79, 43, 38, 46, 45, 81, 139, 84, 191, 35, 207, 89, 97, 90, 94, 391, 404, 395, 309, 318, 384, 314, 95]",3554,https://www.sec.gov/Archives/edgar/data/1652044/000130817919000205/lgoog2019_def14a.htm,30.01,Approve Recapitalization Plan for all Stock to Have One-vote per Share,2019
gov,Alphabet,"[278, 261, 274, 273, 275, 270, 282, 269, 267, 276, 284, 268, 364, 331, 403, 394, 368, 344, 341, 366, 345, 72, 74, 71, 82, 74, 196, 36, 79, 43, 38, 46, 45, 81, 139, 84, 191, 35, 207, 89, 97, 90, 94, 391, 404, 395, 309, 318, 384, 314, 95]",[],[],3555,https://www.sec.gov/Archives/edgar/data/1652044/000130817919000205/lgoog2019_def14a.htm,9.67,Assess Feasibility of Including Sustainability as a Performance Measure for Senior Executive Compensation,2019
gov,Alphabet,[],[],"[278, 261, 274, 273, 275, 270, 282, 269, 267, 276, 284, 268, 364, 331, 403, 394, 368, 344, 341, 366, 345, 72, 74, 71, 82, 74, 196, 36, 79, 43, 38, 46, 45, 81, 139, 84, 191, 35, 207, 89, 97, 90, 94, 391, 404, 395, 309, 318, 384, 314, 95]",3556,https://www.sec.gov/Archives/edgar/data/1652044/000130817919000205/lgoog2019_def14a.htm,30.34,Require a Majority Vote for the Election of Directors,2019
gov,Amazon.com,"[278, 277, 261, 274, 273, 275, 270, 282, 269, 267, 276, 284, 268, 364, 331, 403, 394, 368, 344, 370, 341, 366, 345, 391, 404, 395, 309, 318, 384, 293, 314]","[72, 71, 82, 196, 36, 79, 43, 38, 46, 45, 139, 191, 25, 207, 97, 59, 88]","[250, 249]",3557,https://www.sec.gov/Archives/edgar/data/1018724/000119312519102995/d667736ddef14a.htm,24.07,9 Require Independent Board Chairman,2019
gov,Amazon.com,"[278, 277, 261, 274, 273, 275, 270, 282, 269, 267, 276, 284, 268, 364, 331, 403, 394, 368, 344, 370, 341, 366, 345, 72, 71, 82, 196, 36, 79, 43, 38, 46, 45, 139, 191, 25, 207, 97, 59, 88, 391, 404, 395, 309, 318, 384, 293, 314]",[],"[250, 249]",3558,https://www.sec.gov/Archives/edgar/data/1018724/000119312519102995/d667736ddef14a.htm,-,Assess Feasibility of Including Sustainability as a Performance Measure for Senior Executive Compensation,2019
gov,American Express,"[278, 277, 274, 273, 275, 267, 268, 364, 350, 403, 368, 344, 366, 345, 72, 71, 82, 196, 36, 79, 38, 46, 253, 47, 45, 139, 84, 191, 207, 97, 28, 20, 391, 404, 395, 309, 384, 293, 314, 95]",[],[],3559,https://www.sec.gov/Archives/edgar/data/4962/000120677419000869/axp3463051-def14a.htm,-,4 Provide Right to Act by Written Consent,2019
gov,American Express,"[278, 277, 274, 273, 275, 267, 268, 364, 350, 403, 368, 344, 366, 345, 72, 71, 82, 196, 36, 79, 38, 46, 253, 47, 45, 139, 84, 191, 207, 97, 28, 20, 391, 404, 395, 309, 384, 293, 314, 95]",[],[],3560,https://www.sec.gov/Archives/edgar/data/4962/000120677419000869/axp3463051-def14a.htm,-,Adjust Executive Compensation Metrics for Share Buybacks,2019
gov,American Tower,"[261, 274, 273, 269, 284, 364, 331, 344, 372, 366, 34, 72, 71, 82, 196, 36, 79, 46, 45, 139, 84, 191, 207, 97, 391, 404, 395, 334, 384, 24, 293, 314]",[],[],3561,,-,4 Require Independent Board Chairman,2019
gov,Amerisourcebergen,"[278, 402, 277, 274, 273, 275, 267, 268, 349, 364, 376, 403, 377, 368, 344, 362, 366, 345, 72, 83, 71, 66, 82, 196, 36, 79, 47, 45, 139, 84, 85, 207, 97, 29, 391, 298, 404, 395, 384, 390, 314]",[],[250],3562,,-,4 Provide Right to Act by Written Consent,2019
gov,Amerisourcebergen,"[278, 402, 277, 274, 273, 275, 267, 268, 349, 364, 376, 403, 377, 368, 344, 362, 366, 345, 72, 83, 71, 66, 82, 196, 36, 79, 47, 45, 139, 84, 85, 207, 97, 250, 29, 391, 298, 404, 395, 384, 390, 314]",[],[],3563,,-,Prohibit Adjusting Compensation Metrics for Legal or Compliance Costs,2019
gov,Anthem,"[391, 404, 395, 384, 314, 95]",[],"[278, 277, 274, 273, 275, 269, 267, 279, 284, 268, 349, 364, 316, 331, 403, 368, 344, 372, 370, 366, 72, 71, 66, 82, 196, 36, 79, 253, 47, 45, 139, 84, 191, 207, 97, 29]",3564,,-,Declassify the Board of Directors,2019
gov,Apple,"[278, 274, 273, 275, 270, 282, 281, 269, 267, 279, 276, 284, 268, 364, 263, 316, 331, 376, 403, 375, 394, 374, 368, 344, 372, 370, 341, 366, 345, 72, 32, 71, 82, 78, 196, 36, 79, 43, 38, 47, 45, 81, 139, 84, 191, 87, 207, 97, 94, 20, 391, 404, 395, 309, 318, 384, 293, 314, 95]",[],"[250, 249]",3565,https://www.sec.gov/Archives/edgar/data/320193/000119312519004664/d667873ddef14a.htm,29.52,4 Proxy Access Amendments,2019
gov,Applied Materials,"[278, 277, 274, 275, 267, 268, 364, 376, 403, 375, 368, 366, 345, 72, 32, 71, 82, 78, 196, 36, 79, 43, 47, 45, 81, 139, 84, 191, 92, 207, 97, 391, 404, 395, 309, 318, 384, 314]",[],[],3566,,-,Provide Right to Act by Written Consent,2019
gov,AT&T,"[277, 274, 275, 281, 269, 267, 284, 268, 256, 340, 364, 263, 331, 332, 259, 368, 372, 370, 366, 72, 80, 74, 71, 82, 74, 196, 36, 79, 38, 47, 45, 80, 139, 84, 191, 60, 35, 207, 97, 192, 391, 404, 395, 384, 314, 95]",[],[],3567,https://www.sec.gov/Archives/edgar/data/732717/000119312519070797/d679803ddef14a.htm,40.54,4 Require Independent Board Chairman,2019
gov,Autonation,"[277, 403, 368, 362, 362, 366, 345, 72, 71, 50, 77, 36, 48, 148, 84, 85, 59, 404, 395, 384, 290]",[],[],3568,https://www.sec.gov/Archives/edgar/data/350698/000035069819000060/a2019proxystatement.htm,5.02,Require Independent Board Chairman,2019
gov,Axon Enterprise,[],[],"[362, 338, 366, 358, 72, 51, 56, 77, 36, 48, 148, 52, 7, 272, 395, 421, 384]",3569,,-,Eliminate Supermajority Vote Requirement,2019
gov,Bank of America,"[278, 277, 274, 273, 275, 269, 267, 279, 284, 268, 364, 316, 331, 403, 368, 344, 366, 72, 71, 70, 70, 82, 70, 70, 78, 40, 196, 36, 79, 38, 47, 45, 139, 191, 207, 97, 28, 20, 391, 404, 395, 17, 309, 318, 384, 314, 95]",[],[251],3570,https://www.sec.gov/Archives/edgar/data/70858/000119312519072939/d641622ddef14a.htm,-,Provide Right to Act by Written Consent,2019
gov,Bank of Montreal,"[364, 157, 196, 140, 191, 161, 207, 201, 192, 94, 301, 3, 384]",[],[],3571,,-,SP 2: Disclose The Equity Ratio Used by the Compensation Committee as Part of its Compensation-Setting Process,2019
gov,Baxter International,"[274, 273, 281, 269, 284, 349, 364, 263, 331, 344, 372, 366, 391, 404, 395, 384, 293, 314]",[],"[65, 72, 71, 82, 196, 36, 79, 38, 46, 253, 47, 45, 139, 84, 191, 207, 97, 29]",3572,,-,4 Require Independent Board Chairman,2019
gov,Baxter International,"[274, 273, 281, 269, 284, 349, 364, 263, 331, 344, 372, 366, 65, 72, 71, 82, 196, 36, 79, 38, 46, 253, 47, 45, 139, 84, 191, 207, 97, 29, 391, 404, 395, 384, 293, 314]",[],[],3573,,-,Provide Right to Act by Written Consent,2019
gov,BlackRock,"[274, 364, 366, 72, 71, 41, 82, 196, 36, 79, 47, 45, 139, 84, 207, 97, 28, 94, 391, 404, 395, 17, 384, 314]",[],[],3574,,-,Adopt Simple Majority Vote,2019
gov,Bombardier,"[273, 364, 344, 157, 196, 140, 161, 207, 201, 301, 384]",[],[],3575,,-,"SP 1: Integration of Environmental, Social and Corporate Governance (ESG) Criteria in Senior Executive Compensation",2019
gov,Borgwarner,"[274, 364, 403, 332, 259, 368, 370, 362, 366, 72, 83, 71, 82, 196, 36, 79, 47, 45, 139, 84, 85, 25, 207, 97, 90, 94, 391, 404, 395, 384, 390, 314]",[],[],3576,,-,4 Require Independent Board Chairman,2019
gov,Bristol-Myers Squibb,"[278, 277, 261, 274, 273, 275, 269, 267, 284, 268, 349, 364, 331, 368, 344, 372, 370, 366, 345, 58, 72, 71, 82, 196, 36, 79, 46, 253, 47, 45, 139, 84, 191, 207, 97, 29, 20, 391, 404, 395, 232, 334, 17, 309, 318, 384, 314, 95]",[],"[251, 249]",3577,,-,4 Provide Right to Act by Written Consent,2019
